pair,client_timestamp,ask,bid,last,volume,vwap_today,num_trades_today,low_today,high_today
ETHUSD,1683979365896,1804.07,1803.95,1805.2,4851.06684926,1806.06623,2683,1797.81,1816.45
ETHUSD,1683980934600,1805.84,1805.63,1806.1,4872.16185374,1806.05552,2747,1797.81,1816.45
ETHUSD,1683981960935,1805.72,1805.71,1805.81,4952.52707586,1806.08225,2822,1797.81,1816.45
ETHUSD,1683982937848,1803.48,1803.43,1804.02,5139.4989594,1805.93734,2947,1797.81,1816.45
ETHUSD,1683984201868,1804.59,1804.58,1804.58,5315.93182777,1805.92203,3025,1797.81,1816.45
ETHUSD,1683985313786,1801.13,1800.86,1801.16,5528.08731773,1805.78846,3125,1797.81,1816.45
ETHUSD,1683986530250,1803.22,1803.05,1803.21,5618.95670947,1805.69639,3201,1797.81,1816.45
ETHUSD,1683987778506,1799.19,1799.18,1799.4,5626.2773013,1805.68905,3242,1797.81,1816.45
ETHUSD,1683988929451,1795.59,1795.3,1794.9,6221.05394344,1804.38435,3489,1788,1816.45
ETHUSD,1683990170327,1791.25,1791.24,1791.19,6595.14698168,1803.80096,3601,1788,1816.45
ETHUSD,1683991373460,1795.84,1795.83,1795.84,6695.90872406,1803.65787,3690,1788,1816.45
ETHUSD,1683992523934,1797.04,1797.01,1796.33,6727.81771885,1803.62846,3729,1788,1816.45
ETHUSD,1683993771032,1795.32,1795.07,1795.01,7184.71441285,1803.13483,3815,1788,1816.45
ETHUSD,1683995158622,1793.62,1793.43,1793.25,7295.75470432,1803.01073,3881,1788,1816.45
ETHUSD,1683996126084,1793.94,1793.8,1793.8,7340.42496931,1802.95277,3931,1788,1816.45
ETHUSD,1683997360014,1794.66,1794.4,1794.16,7391.80705837,1802.89437,4014,1788,1816.45
ETHUSD,1683998682460,1798.65,1798.47,1798.46,7581.39741208,1802.7182,4141,1788,1816.45
ETHUSD,1683999723243,1795.85,1795.84,1794.27,7593.39145397,1802.7088,4190,1788,1816.45
ETHUSD,1684000961413,1792.98,1792.97,1793.02,8274.98580156,1801.83703,4305,1788,1816.45
