pair,client_timestamp,ask,bid,last,volume,vwap_today,num_trades_today,low_today,high_today
XMRUSD,1684175123601,153.65,153.57,153.63,3134.58059639,153.83569195,758,153.28,154.5
XMRUSD,1684176121656,153.34,153.33,153.43,3144.68772735,153.83471741,763,153.28,154.5
XMRUSD,1684177337909,153.22,153.18,153.32,3170.12622412,153.83063494,779,153.28,154.5
XMRUSD,1684178512073,153.3,153.29,153.33,3228.87739865,153.81988376,805,153.18,154.5
XMRUSD,1684179717883,153.03,153.02,153.03,3243.67827922,153.81637195,815,153.03,154.5
XMRUSD,1684180938979,153.05,153.01,153.01,3299.62011993,153.8032989,832,153,154.5
XMRUSD,1684182211058,153.02,152.97,153.04,3505.39927831,153.75214392,856,152.67,154.5
XMRUSD,1684183314207,153.24,153.18,153.31,3560.49899635,153.74370652,877,152.67,154.5
XMRUSD,1684184549671,153.04,152.94,152.98,3575.21532774,153.74170634,890,152.67,154.5
XMRUSD,1684185714125,152.86,152.85,152.85,3662.58149312,153.72125175,921,152.67,154.5
XMRUSD,1684186921777,152.76,152.69,152.81,3922.04961959,153.66369502,975,152.67,154.5
XMRUSD,1684188161693,152.81,152.77,152.81,3932.83005405,153.66125549,985,152.67,154.5
XMRUSD,1684189453519,152.87,152.81,152.85,4134.98663387,153.62185243,1034,152.67,154.5
XMRUSD,1684190539411,152.67,152.66,152.81,4181.73378393,153.6124407,1052,152.67,154.5
XMRUSD,1684191725511,152.73,152.67,152.69,4188.19737798,153.61095206,1062,152.49,154.5
XMRUSD,1684192960225,152.68,152.67,152.68,4200.02786173,153.60849044,1072,152.49,154.5
XMRUSD,1684194110952,152.54,152.53,152.58,4218.6764759,153.60394314,1083,152.49,154.5
XMRUSD,1684195539193,152.07,152.06,152.06,5.79482307,152.06944143,5,152.06,152.07
XMRUSD,1684197155004,152.17,152.16,152.39,112.8135832,152.284429,28,152.06,152.4
XMRUSD,1684198822799,151.63,151.57,151.56,816.6014539,151.90324966,86,151.56,152.4
XMRUSD,1684200989270,151.07,151.06,151.07,899.43186694,151.86739958,113,151.01,152.4
XMRUSD,1684202520250,151.54,151.52,151.66,915.94895183,151.85811834,131,151.01,152.4
XMRUSD,1684204220147,151.78,151.72,151.77,936.78505342,151.85264939,150,151.01,152.4
XMRUSD,1684205091776,151.9,151.81,151.91,943.12887681,151.8526148,160,151.01,152.4
XMRUSD,1684206162023,152.09,151.98,152.08,944.73299681,151.85299609,164,151.01,152.4
XMRUSD,1684207437924,152.23,152.14,152.17,950.49371716,151.85478085,175,151.01,152.4
XMRUSD,1684208525721,152.21,152.18,152.26,952.27408716,151.85543883,179,151.01,152.4
XMRUSD,1684209761550,152.27,152.26,152.27,1000.98373121,151.87468131,193,151.01,152.4
XMRUSD,1684211142722,152.27,152.26,152.27,1186.47600587,151.93646408,238,151.01,152.4
XMRUSD,1684212126992,152.27,152.26,152.27,1233.82874235,151.94926476,254,151.01,152.4
XMRUSD,1684213335066,152.27,152.26,152.27,1529.94694454,152.01132872,340,151.01,152.4
XMRUSD,1684214655884,152.62,152.6,152.66,1587.05306849,152.02504883,362,151.01,152.66
XMRUSD,1684215723004,152.6,152.54,152.66,1588.73780621,152.02569918,365,151.01,152.66
XMRUSD,1684216965957,152.58,152.51,152.75,1681.82664004,152.05437068,398,151.01,152.75
